subject_id,prompt,neg_prompt,gt_image_path,ip_embed_path
subj01,A few boats floating on top of a body of water.,,hdf5_index_3672,
subj01,A white pony being led by a man through a street next to a building.,,hdf5_index_3673,
subj01,A bottle of water that is sitting on a counter top.,,hdf5_index_3674,
subj01,there is a woman standing at the table eating food,,hdf5_index_3675,
subj01,A kitchen with tile flooring and white kitchen appliances.,,hdf5_index_3676,
subj01,there is a man with glasses sitting on the floor on a lap top,,hdf5_index_3677,
subj01,A group of seats are placed on steps.,,hdf5_index_3678,
subj01,a dog that's been playing in the water,,hdf5_index_3679,
subj01,Two television remotes sitting on the arm of a chair.,,hdf5_index_3680,
subj01,A long train carrying lots of tanks down train tracks.,,hdf5_index_3681,
subj01,Two children walking past two cows in an empty dirt lot.,,hdf5_index_3682,
subj01,An elephant is in captivity in a hard concrete enclosement.,,hdf5_index_3683,
subj01,A bag filled with lots of fruits and vegetables.,,hdf5_index_3684,
subj01,A boardwalk with benches and a French fry stand.,,hdf5_index_3685,
subj01,Some street signs near a road with a truck.,,hdf5_index_3686,
subj01,A surfer is in the water on his board. ,,hdf5_index_3687,
subj01,a couple of motorcycles that are going down the road,,hdf5_index_3688,
subj01,a couple of motorcycles that are going down the road,,hdf5_index_3689,
subj01,Oven light on in a kitchen with wooden countertops. ,,hdf5_index_3690,
subj01,A slice of choclate cake with carmet on top of it.,,hdf5_index_3691,
subj01,Four surfers and four surboards on a beach.,,hdf5_index_3692,
subj01,A propeller plane that is on the runway.,,hdf5_index_3693,
subj01,A ceramic mask painted lots of colors that has a chip.,,hdf5_index_3694,
subj01,A man riding a kiteboard over a body of water.,,hdf5_index_3695,
subj01,A computer desk with a laptop computer and a monitor.,,hdf5_index_3696,
subj01,a living room with a chair near a tv,,hdf5_index_3697,
subj01,A woman kneeling down on a couch wearing a lamp shade over her head.,,hdf5_index_3698,
subj01,A baseball player pitching a baseball during a game.,,hdf5_index_3699,
subj01,Three young baseball players waiting at the door of a dugout. ,,hdf5_index_3700,
subj01,a person tipping up one end of a skate board,,hdf5_index_3701,
subj01,there is a small baby zebra looking behind it,,hdf5_index_3702,
subj01,A bowl of food and a hand holding a glass.,,hdf5_index_3703,
subj01,A church with a clock below it's roof and a tower with a weather vein.,,hdf5_index_3704,
subj01,A dog that is sitting on a boat.,,hdf5_index_3705,
subj01,A mother and three children on a small train,,hdf5_index_3706,
subj01,a microwave with a radioactive sticker on the door ,,hdf5_index_3707,
subj01,A windsurfer out on the blue water in front of the blue sky.,,hdf5_index_3708,
subj01,A row of motorcyclists lined up while passer byers watch.,,hdf5_index_3709,
subj01,Man taking a picture while three people watch.,,hdf5_index_3710,
subj01,Two cross country skiers on a snowy flat surface,,hdf5_index_3711,
subj01,"It seems here something is really amazing with many things to see. 
",,hdf5_index_3712,
subj01,Two motorcycles are near a curve in the road in front of a two story house.,,hdf5_index_3713,
subj01,A white and orange kitten snuggles under a blue blanket.,,hdf5_index_3714,
subj01,A skier passing some flags on a slope.,,hdf5_index_3715,
subj01,an animal is walking around in a grave yard,,hdf5_index_3716,
subj01,A large bed in a bedroom sitting under a window.,,hdf5_index_3717,
subj01,Two zebras are grazing on grass in front of a house,,hdf5_index_3718,
subj01,A pole with street signs near some cars.,,hdf5_index_3719,
subj01,A person in the heavy snow on a snowboard.,,hdf5_index_3720,
subj01,Two cross country skiers on a snowy flat surface,,hdf5_index_3721,
subj01,A woman kneeling down on a couch wearing a lamp shade over her head.,,hdf5_index_3722,
subj01,Two naval officers use a ceremonial sword to cut a cake.,,hdf5_index_3723,
subj01,A stop sign is hanging over the street on a holder.,,hdf5_index_3724,
subj01,A woman wearing a police hat with a smile of her face.,,hdf5_index_3725,
subj01,A selection of glass vases and pitchers for sale,,hdf5_index_3726,
subj01,Two wooden benches sitting on a field of grass.,,hdf5_index_3727,
subj01,A man with a tie that has nuts and bolts on it.,,hdf5_index_3728,
subj01,A knife with an apple engaged in it next to an apple computer,,hdf5_index_3729,
subj01,A large jet blue jet sitting on top of a tarmac.,,hdf5_index_3730,
subj01,An elephant in the water inside its exhibit.,,hdf5_index_3731,
subj01,A train emitting a large amount of pollution traveling by a train station.,,hdf5_index_3732,
subj01,A man flying through the air while riding a snowboard.,,hdf5_index_3733,
subj01,A Thai Airways passenger plane goes in for landing over a beach.,,hdf5_index_3734,
subj01,There is a table set with a sandwich and the remainder of a drink.,,hdf5_index_3735,
subj01,A room filled with lots of furniture and a table.,,hdf5_index_3736,
subj01,A small boy is on a little blue bike.,,hdf5_index_3737,
subj01,A young man is taking a picture of a large pizza.,,hdf5_index_3738,
subj01,A plan sitting on top of a sandy beach.,,hdf5_index_3739,
subj01,A large commercial airplane parked on a runway,,hdf5_index_3740,
subj01,Baseball players seen playing the game through the fence. ,,hdf5_index_3741,
subj01,Dog resting it's head on the arm of a couch.,,hdf5_index_3742,
subj01,Two elephants stand side by side in a grassy open area with a tree in the background.,,hdf5_index_3743,
subj01,A big brown cow is standing in a field of hay by the edge of the woods.,,hdf5_index_3744,
subj01,A traffic sign denoting do not park across driveway.,,hdf5_index_3745,
subj01,A woman standing outside of a building looking at her phone.,,hdf5_index_3746,
subj01,Two tvs and a table sitting on the sidewalk.,,hdf5_index_3747,
subj01,A group of kids playing a game with a Nintendo Wii controller.,,hdf5_index_3748,
subj01,There is a broken coffee mug in a microwave.,,hdf5_index_3749,
subj01,a lady sitting at a table eating a sandwich  chips and a bottle of water,,hdf5_index_3750,
subj01,A jet with a jet stream behind it flying over a boardwalk filled with people.,,hdf5_index_3751,
subj01,A skier passing some flags on a slope.,,hdf5_index_3752,
subj01,A close up view of some stuff sitting on a sink.,,hdf5_index_3753,
subj01,A giraffe that lieing down and some other animals in a pen.,,hdf5_index_3754,
subj01,traffic lights a stop sign and street lights,,hdf5_index_3755,
subj01,Two zebra standing next to each other on a dry grass field.,,hdf5_index_3756,
subj01,A light airplane flying in a cloudy sky,,hdf5_index_3757,
subj01,"A desktop with a keyboard, mouse and laptop.",,hdf5_index_3758,
subj01,A group of business people stand and listen to a man.,,hdf5_index_3759,
subj01,People are riding on motorcycles on a scenic road.,,hdf5_index_3760,
subj01,A bowl of food and a hand holding a glass.,,hdf5_index_3761,
subj01,Two television remotes sitting on the arm of a chair.,,hdf5_index_3762,
subj01,A man standing in front of a parking meter about to put money in it.,,hdf5_index_3763,
subj01,Three horses ridden by jockeys in a close race.,,hdf5_index_3764,
subj01,a wooden tray holding a bowl of vegetables and condiments,,hdf5_index_3765,
subj01,A woman playing tennis on an asphalt court.,,hdf5_index_3766,
subj01,A giraffe that lieing down and some other animals in a pen.,,hdf5_index_3767,
subj01,Two men sitting at a table with plates in front of them.,,hdf5_index_3768,
subj01,The building has a tall tower with a clock.,,hdf5_index_3769,
subj01,A woman holding a cat next to her face.,,hdf5_index_3770,
subj01,The person is paddling a boat full of people down a narrow river.,,hdf5_index_3771,
subj01,An airplane is traveling on an airport runway.,,hdf5_index_3772,
subj01,A slice of choclate cake with carmet on top of it.,,hdf5_index_3773,
subj01,An elephant in the water inside its exhibit.,,hdf5_index_3774,
subj01,A group of giraffes stand underneath of a tree.,,hdf5_index_3775,
subj01,A baseball player holding a bat next to home plate.,,hdf5_index_3776,
subj01,"A bench that has fallen apart, sitting in a forest.",,hdf5_index_3777,
subj01,Corner desk with multiple computer monitors and desktop.,,hdf5_index_3778,
subj01,A group of people riding skis down a snow covered slope.,,hdf5_index_3779,
subj01,A woman in a white bikini bottom standing on a surfboard.,,hdf5_index_3780,
subj01,It looks like he will have a great serve.,,hdf5_index_3781,
subj01,A cat sitting in a compartment of an entertainment center,,hdf5_index_3782,
subj01,A little boy that is standing in the grass.,,hdf5_index_3783,
subj01,A man wearing a white head band holding a tennis racquet.,,hdf5_index_3784,
subj01,"A city filled with people, street signs, cars, and buses. ",,hdf5_index_3785,
subj01,A dog holding a red ball in it's mouth next to a brown and white dog.,,hdf5_index_3786,
subj01,Man being silly and jumping on the bed.,,hdf5_index_3787,
subj01,A walk in shower next to a tub in a bathroom.,,hdf5_index_3788,
subj01,a large hotdog is in a persons hand,,hdf5_index_3789,
subj01,A white pony being led by a man through a street next to a building.,,hdf5_index_3790,
subj01,A large clock that is on the top half of a building.,,hdf5_index_3791,
subj01,A street sign sits in front of a building next to a public road.,,hdf5_index_3792,
subj01,an image of a high tower clock in the air,,hdf5_index_3793,
subj01,An extravagant bedroom with focus on the chandelier.,,hdf5_index_3794,
subj01,A truck parked on the side of a street towing a boat.,,hdf5_index_3795,
subj01,A green and white book sits on a bed.,,hdf5_index_3796,
subj01,The cow is perched on a rather steep hill.,,hdf5_index_3797,
subj01,a sign on a wall with a clock in the background,,hdf5_index_3798,
subj01,Small bus like pickup truck sitting in a line of old vehicles.,,hdf5_index_3799,
subj01,A stop sign in front of many wind generators.,,hdf5_index_3800,
subj01,The two trains are parked side by side one another on the railroad tracks. ,,hdf5_index_3801,
subj01,a sail boat sitting in the lake outside the city,,hdf5_index_3802,
subj01,An oven built into a wall with several baskets and logs and loaves of bread nearby.,,hdf5_index_3803,
subj01,A man riding a skateboard on a ramp.,,hdf5_index_3804,
subj01,An elephant standing next to a trench at a zoo.,,hdf5_index_3805,
subj01,a man jumping skis at a ski area,,hdf5_index_3806,
subj01,A baseball player pitching a ball at a batter.,,hdf5_index_3807,
subj01,A bus going down a country road ,,hdf5_index_3808,
subj01,A boy with a helmet swings a bat at the ball.,,hdf5_index_3809,
subj01,A dog standing on a bed in a room.,,hdf5_index_3810,
subj01,A couple of people on skis standing in the snow.,,hdf5_index_3811,
subj01,A herd of animals grazing on top of a grass field.,,hdf5_index_3812,
subj01,A baseball player pitching a baseball during a game.,,hdf5_index_3813,
subj01,A man goes skiing at a park with all his ski gear on. ,,hdf5_index_3814,
subj01,Children waiting for the amusement park train to arrive so they can take a ride.,,hdf5_index_3815,
subj01,A black and white cow standing next to a barbed wire fence.,,hdf5_index_3816,
subj01,A bus going down a country road ,,hdf5_index_3817,
subj01,a person tipping up one end of a skate board,,hdf5_index_3818,
subj01,A tall clock tower with clocks on each of it's sides.,,hdf5_index_3819,
subj01,Bright orange flowers in a jar partially filled with water.,,hdf5_index_3820,
subj01,A man riding a skateboard up the side of a ramp.,,hdf5_index_3821,
subj01,A bird standing on the edge of a pond with vegetation. ,,hdf5_index_3822,
subj01,Woman with purple trench coat and umbrella walking on street.,,hdf5_index_3823,
subj01,Two bi planes flying across a blue sky.,,hdf5_index_3824,
subj01,A white plate topped with spaghetti and garlic bread.,,hdf5_index_3825,
subj01,A computer desk topped with lots of computers.,,hdf5_index_3826,
subj01,A train moves next to a body of water.,,hdf5_index_3827,
subj01,An orange traffic sign sitting on top of a sidewalk.,,hdf5_index_3828,
subj01,A group of people with ski gear walk over snowy weather.,,hdf5_index_3829,
subj01,Two zebra standing next to each other on a dry grass field.,,hdf5_index_3830,
subj01,A zebra standing on top of a lush green field.,,hdf5_index_3831,
subj01,A young man talking on a cell phone while driving a car.,,hdf5_index_3832,
subj01,a table with some yarn and a phone on it ,,hdf5_index_3833,
subj01,A kitchen counter topped  with different appliances.,,hdf5_index_3834,
subj01,a living room with a couch and some chairs ,,hdf5_index_3835,
subj01,Two cross country skiers on a snowy flat surface,,hdf5_index_3836,
subj01,A white plate topped with a salad filled with vegetables.,,hdf5_index_3837,
subj01,This man is jumping to hit a tennis ball with his racket.,,hdf5_index_3838,
subj01,A kitchen with all white cabinets and all white appliances.,,hdf5_index_3839,
